id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
505019,IR-0152,heliport,"Mehararan Oil Transfer Facility Heliport",28.5816,55.77152,4708,AS,Iran,IR,"Hormozgan Province",IR-22,22,Koshkuye,0,,,,,,,0,2022-11-20T22:15:36+00:00
504988,IR-0128,heliport,"Jask Oil Terminal Heliport",25.85089,57.30347,16,AS,Iran,IR,"Hormozgan Province",IR-22,22,"Kuh Mobarak",0,,,,,,,0,2022-11-20T18:43:30+00:00
504994,IR-0132,seaplane_base,"Lavan Helicopter Base",26.79664,53.3838,33,AS,Iran,IR,"Hormozgan Province",IR-22,22,Lavan,0,,,,,,,0,2022-11-20T19:17:21+00:00
504982,IR-0126,heliport,"Lirdaf Police Station Heliport",25.65106,58.86936,98,AS,Iran,IR,"Hormozgan Province",IR-22,22,Lirdaf,0,,,,,,,0,2022-11-20T13:08:40+00:00
517897,IR-0166,heliport,"Yarem Qayah-e Olya Border Post Helipad",39.469653,44.417446,,AS,Iran,IR,"West Azerbaijan Province",IR-04,04,Maku,0,,,,,,,0,2023-12-27T19:24:31+00:00
351879,IR-0081,heliport,"Imam Sadegh Hospital Heliport",32.22224,54.02164,3643,AS,Iran,IR,"Yazd Province",IR-21,21,Meybod,0,,,,,,,0,2022-01-24T15:19:47+00:00
505024,IR-0157,closed,"Meybod Airfield",32.25874,54.08914,,AS,Iran,IR,"Yazd Province",IR-21,21,Meybod,0,,,,,,,0,2022-11-20T23:31:28+00:00
351116,IR-0040,heliport,"Mianeh Emergency Heliport",37.4417,47.71147,3747,AS,Iran,IR,"East Azerbaijan Province",IR-03,03,Mianeh,0,,,,,,,0,2021-12-30T16:18:57+00:00
351569,IR-0056,heliport,"Hazrat Abolfazl Hospital Heliport",27.11536,57.06621,75,AS,Iran,IR,"Hormozgan Province",IR-22,22,Minab,0,,,,,,,0,2022-01-17T10:55:58+00:00
505025,IR-0158,heliport,"Naeen Hospital Heliport",32.8486,53.08569,5135,AS,Iran,IR,"Isfahan Province",IR-10,10,Naeen,0,,,,,,,0,2022-11-20T23:37:16+00:00
505005,IR-0141,heliport,"Paznan Oil Facility Heliport",30.33635,50.28434,650,AS,Iran,IR,"Khuzestan Province",IR-06,06,Paradis,0,,,,,,,0,2022-11-20T20:45:16+00:00
355308,IR-0116,heliport,"Pardis Heliport",35.734343,51.834087,,AS,Iran,IR,"Tehran Province",IR-23,23,Pardis,0,,,,,,,0,2022-06-28T13:18:58+00:00
342840,IR-0033,closed,"Parsiyan Airport",27.22208,53.02638,174,AS,Iran,IR,"Hormozgan Province",IR-22,22,Parsiyan,0,,,,,,,0,2022-11-20T19:20:41+00:00
504995,IR-0133,heliport,"Rostamani Parsiyan Hospital Heliport",27.17552,53.04576,220,AS,Iran,IR,"Hormozgan Province",IR-22,22,Parsiyan,0,,,,,,,0,2022-11-20T19:21:31+00:00
351561,IR-0053,heliport,"Pasabandar Heliport",25.06605,61.40658,82,AS,Iran,IR,"Sistan and Baluchestan Province",IR-11,11,Pasabandar,0,,,,,,,0,2022-01-17T05:16:15+00:00
517958,IR-0167,heliport,"Kharmanyeri Military Base Helipad",39.406612,44.426471,,AS,Iran,IR,"West Azerbaijan Province",IR-04,04,"Qaleh Darrehsi Rural District",0,,,,,,,0,2023-12-28T19:17:23+00:00
351127,IR-0049,heliport,"Shahid Sattari Hospital Heliport",35.44636,51.56062,3176,AS,Iran,IR,"Tehran Province",IR-23,23,Qarchak,0,,,,,,,0,2021-12-30T16:37:39+00:00
351123,IR-0046,heliport,"Qazvin Provincial Hospital Heliport",36.3242,49.99643,4528,AS,Iran,IR,"Qazvin Province",IR-26,26,Qazvin,0,,,,,,,0,2021-12-30T16:28:35+00:00
355279,IR-0098,heliport,"Shahid Beheshti Hospital Heliport",34.666357,50.882907,,AS,Iran,IR,"Qom Province",IR-25,25,Qom,0,,,,,,,0,2022-06-28T10:44:09+00:00
355280,IR-0099,heliport,"Imam Reza Hospital Heliport",34.599228,50.801519,,AS,Iran,IR,"Qom Province",IR-25,25,Qom,0,,,,,,,0,2022-06-28T10:47:31+00:00
351723,IR-0067,heliport,"Iranshahr Thermal Power Plant Heliport",27.22727,60.48923,1768,AS,Iran,IR,"Sistan and Baluchestan Province",IR-11,11,"Rig-e Kaput",0,,,,,,,0,2022-01-21T23:21:28+00:00
355296,IR-0104,heliport,"Rowan Power Plant Heliport",35.133543,48.85354,,AS,Iran,IR,"Hamadan Province",IR-13,13,Rowan,0,,,,,,,0,2022-06-28T12:27:15+00:00
355309,IR-0117,heliport,"Hazrat Mohammad Clinic Rudehen Heliport",35.73332,51.90557,,AS,Iran,IR,"Tehran Province",IR-23,23,Rudehen,0,,,,,,,0,2022-06-28T13:20:07+00:00
505006,IR-0142,heliport,"Sardasht Gas Facility Heliport",30.34588,50.22587,589,AS,Iran,IR,"Khuzestan Province",IR-06,06,Sardasht,0,,,,,,,0,2022-11-20T20:49:57+00:00
505016,IR-0150,closed,"Seyf Abad Airport",29.2824,52.96275,4823,AS,Iran,IR,"Fars Province",IR-07,07,"Seyf Abad",0,,,,,,,0,2022-11-20T21:54:37+00:00
351587,IR-0065,heliport,"Shahid Moarebi Zadeh Hospital Heliport",30.66143,48.65149,26,AS,Iran,IR,"Khuzestan Province",IR-06,06,Shadegan,0,,,,,,,0,2022-01-18T00:10:19+00:00
505007,IR-0143,heliport,"Dasht Gaz Oil Facility Heliport",30.39992,50.61564,1762,AS,Iran,IR,"Kohgiluyeh and Boyer-Ahmad Province",IR-17,17,"Shams-e Arab",0,,,,,,,0,2022-11-20T20:59:33+00:00
505020,IR-0153,heliport,"Imam Reza Hospital Heliport",29.44055,55.70242,5741,AS,Iran,IR,"Kerman Province",IR-08,08,Sirjan,0,,,,,,,0,2022-11-20T22:23:31+00:00
349459,IR-0037,heliport,"Sonqor Heliport",34.78199,47.58784,5620,AS,Iran,IR,"Kermanshah Province",IR-05,05,Sonqor,0,,,,,,,0,2021-11-05T15:08:15+00:00
351560,IR-0052,heliport,"Gabd-Kumb Border Heliport",25.38261,61.65259,33,AS,Iran,IR,"Sistan and Baluchestan Province",IR-11,11,"Tamp Kuh",0,,,,,,,0,2022-01-17T05:15:13+00:00
351895,IR-0082,closed,"Tashkuye Airport",28.129664,55.440938,2300,AS,Iran,IR,"Hormozgan Province",IR-22,22,Tashkuye,0,,,,,,"Tūshkūyeh, Tush Kuyeh",0,2022-11-20T22:09:19+00:00
354852,IR-0092,heliport,"Military Helipads (6x)",35.503671,51.015551,,AS,Iran,IR,"Tehran Province",IR-23,23,Teheran,0,,,,,,,0,2022-06-08T23:04:54+00:00
354853,IR-0093,heliport,"Police Helipad",35.470064,51.014671,,AS,Iran,IR,"Tehran Province",IR-23,23,Teheran,0,,,,,,,0,2022-06-08T23:06:44+00:00
355303,IR-0111,heliport,"Cheetgar Heliport",35.74959,51.20801,,AS,Iran,IR,"Tehran Province",IR-23,23,Tehran,0,,,,,,,0,2022-06-28T12:53:55+00:00
355304,IR-0112,heliport,"Iran National Olympic Academy Heliport",35.780123,51.401709,,AS,Iran,IR,"Tehran Province",IR-23,23,Tehran,0,,,,,,,0,2022-06-28T12:55:39+00:00
355305,IR-0113,heliport,"Milad Hospital Heliport",35.745993,51.380311,,AS,Iran,IR,"Tehran Province",IR-23,23,Tehran,0,,,,,,,0,2022-06-28T12:57:02+00:00
355306,IR-0114,heliport,"Elahiyeh Heliport",35.788342,51.428875,,AS,Iran,IR,"Tehran Province",IR-23,23,Tehran,0,,,,,,,0,2022-06-28T12:58:58+00:00
355307,IR-0115,heliport,"Tehran East Emergency Heliport",35.731478,51.638816,,AS,Iran,IR,"Tehran Province",IR-23,23,Tehran,0,,,,,,,0,2022-06-28T13:17:40+00:00
505004,IR-0140,heliport,"Reg Sefid Oil Facility Heliport",30.29831,50.09888,551,AS,Iran,IR,"Khuzestan Province",IR-06,06,"Tol-e Gorosne",0,,,,,,,0,2022-11-20T20:57:08+00:00
355277,IR-0096,heliport,"15 Khordad Varamin Hospital Heliport",35.368149,51.61694,,AS,Iran,IR,"Tehran Province",IR-23,23,Varamin,0,,,,,,,0,2022-06-28T10:36:40+00:00
505009,IR-0145,closed,"Former Yasuj Airport",30.64278,51.58891,5830,AS,Iran,IR,"Kohgiluyeh and Boyer-Ahmad Province",IR-17,17,Yasuj,0,,,,,,,0,2022-11-20T21:16:18+00:00
351877,IR-0079,heliport,"Shohadaye Kargar Hospital Heliport",31.86773,54.39786,4029,AS,Iran,IR,"Yazd Province",IR-21,21,Yazd,0,,,,,,,0,2022-01-24T15:12:48+00:00
505026,IR-0159,heliport,"Zafarghand Compressor Station Heliport",33.20162,52.45951,5666,AS,Iran,IR,"Isfahan Province",IR-10,10,Zafarghand,0,,,,,,,0,2022-11-20T23:47:11+00:00
351873,IR-0075,heliport,"Imam Ali Hospital Heliport",30.80895,56.54502,5407,AS,Iran,IR,"Kerman Province",IR-08,08,Zarand,0,,,,,,,0,2022-11-20T22:47:21+00:00
